ms,speed,elevation,temperature,cadence,power,distance,positionLat,positionLong
105.0,8.538,143.0,850.6,36.0,89.0,1750.25,44.56277,6.49159
105.0,8.78,11.0,850.8,36.0,65.0,1759.0,44.56283,6.49167
104.0,9.023,20.0,850.8,36.0,48.0,1768.04,44.56289,6.49176
104.0,9.172,110.0,850.8,36.0,93.0,1777.22,44.56295,6.49184
103.0,9.508,53.0,850.8,36.0,81.0,1786.67,44.563,6.49193
103.0,9.536,0.0,850.8,36.0,81.0,1796.26,44.56306,6.49201
102.0,9.564,0.0,850.8,36.0,81.0,1805.86,44.56313,6.4921
100.0,9.368,0.0,850.6,36.0,0.0,1815.36,44.56318,6.49218
99.0,8.985,0.0,850.6,36.0,0.0,1824.6,44.56324,6.49226
98.0,8.65,0.0,850.4,36.0,0.0,1833.51,44.56331,6.49233
97.0,8.426,0.0,850.4,36.0,0.0,1842.11,44.56337,6.4924
95.0,8.23,0.0,850.4,36.0,0.0,1850.54,44.56343,6.49245
95.0,7.623,0.0,850.4,36.0,0.0,1858.5,44.5635,6.4925
94.0,7.222,0.0,850.4,36.0,7.0,1865.95,44.56356,6.49254
94.0,6.951,95.0,850.4,36.0,84.0,1873.04,44.56361,6.49257
93.0,6.681,171.0,850.4,36.0,88.0,1879.8,44.56367,6.49261
92.0,6.429,140.0,850.4,36.0,87.0,1886.26,44.56372,6.49264
93.0,5.654,200.0,850.4,36.0,86.0,1892.2,44.56377,6.49268
93.0,5.813,305.0,850.4,36.0,83.0,1898.03,44.56382,6.49272
93.0,5.701,374.0,850.4,36.0,82.0,1903.81,44.56386,6.49276
94.0,5.738,331.0,850.2,36.0,81.0,1909.56,44.5639,6.4928
94.0,5.673,401.0,850.4,36.0,81.0,1915.29,44.56394,6.49285
95.0,5.701,383.0,850.6,36.0,81.0,1920.99,44.56398,6.4929
96.0,5.561,442.0,850.8,36.0,79.0,1926.64,44.56401,6.49295
97.0,5.71,418.0,851.2,36.0,75.0,1932.24,44.56404,6.493
98.0,5.748,366.0,851.4,36.0,67.0,1938.01,44.56408,6.49306
100.0,5.906,383.0,851.8,36.0,67.0,1943.83,44.56411,6.49311
100.0,5.916,421.0,852.2,36.0,68.0,1949.69,44.56415,6.49317
102.0,6.102,431.0,852.6,36.0,68.0,1955.68,44.56418,6.49323
103.0,6.065,387.0,852.8,36.0,69.0,1961.74,44.56422,6.49329
104.0,6.205,421.0,853.6,36.0,69.0,1967.93,44.56425,6.49335
105.0,6.186,391.0,853.8,36.0,70.0,1974.09,44.56429,6.49341
106.0,6.149,332.0,854.2,36.0,70.0,1980.28,44.56432,6.49347
106.0,6.093,391.0,854.6,36.0,69.0,1986.37,44.56435,6.49353
107.0,5.981,329.0,855.0,36.0,69.0,1992.36,44.56438,6.49359
108.0,5.748,329.0,855.2,36.0,68.0,1998.2,44.56442,6.49365
109.0,5.72,287.0,855.6,36.0,67.0,2003.93,44.56445,6.49371
110.0,5.505,259.0,855.8,36.0,65.0,2009.6,44.56448,6.49376
111.0,5.477,252.0,856.2,36.0,63.0,2015.24,44.56451,6.49382
111.0,5.3,257.0,856.6,36.0,61.0,2020.65,44.56454,6.49388
112.0,5.188,271.0,857.0,36.0,60.0,2026.01,44.56456,6.49394
112.0,5.281,325.0,857.4,36.0,60.0,2031.41,44.56459,6.49399
113.0,5.458,321.0,857.8,36.0,61.0,2037.03,44.56462,6.49405
113.0,5.617,385.0,858.2,36.0,63.0,2042.73,44.56465,6.49411
114.0,5.757,555.0,858.4,36.0,66.0,2048.47,44.56468,6.49417
114.0,6.121,460.0,858.8,36.0,71.0,2054.53,44.56471,6.49423
115.0,6.046,324.0,859.2,36.0,73.0,2060.76,44.56475,6.49429
115.0,6.074,72.0,859.4,36.0,73.0,2066.98,44.56478,6.49435
115.0,5.813,72.0,859.8,36.0,36.0,2073.05,44.56482,6.49441
116.0,5.869,231.0,860.0,36.0,81.0,2079.01,44.56485,6.49447
117.0,5.972,289.0,860.2,36.0,94.0,2085.02,44.56488,6.49453
116.0,5.944,235.0,860.4,36.0,93.0,2091.05,44.56491,6.49459
117.0,5.906,285.0,860.6,36.0,94.0,2097.0,44.56495,6.49465
117.0,5.85,150.0,860.8,36.0,93.0,2102.79,44.56498,6.49471
117.0,5.654,123.0,861.0,36.0,91.0,2108.54,44.56501,6.49477
117.0,5.57,168.0,861.4,36.0,89.0,2114.1,44.56504,6.49482
117.0,5.617,270.0,861.6,36.0,89.0,2119.76,44.56507,6.49488
117.0,5.794,325.0,862.2,36.0,91.0,2125.56,44.56511,6.49493
117.0,5.878,257.0,862.4,36.0,93.0,2131.47,44.56514,6.49499
117.0,5.85,171.0,862.6,36.0,91.0,2137.35,44.56517,6.49505
117.0,5.58,103.0,863.2,36.0,81.0,2143.02,44.5652,6.49511
116.0,5.468,182.0,863.4,36.0,79.0,2148.54,44.56523,6.49516
116.0,5.608,345.0,863.8,36.0,81.0,2154.11,44.56526,6.49522
116.0,5.916,355.0,864.0,36.0,84.0,2159.8,44.56529,6.49528
117.0,6.242,292.0,864.2,36.0,87.0,2165.92,44.56532,6.49534
116.0,6.093,223.0,864.4,36.0,89.0,2172.13,44.56535,6.49541
116.0,6.298,224.0,864.8,36.0,89.0,2178.45,44.56537,6.49548
116.0,6.354,182.0,865.0,36.0,91.0,2184.86,44.5654,6.49556
116.0,6.373,199.0,865.0,36.0,92.0,2191.33,44.56541,6.49563
117.0,6.569,226.0,865.4,36.0,94.0,2197.88,44.56543,6.49571
117.0,6.522,217.0,865.6,36.0,95.0,2204.59,44.56544,6.4958
117.0,6.597,202.0,865.6,36.0,96.0,2211.24,44.56545,6.49588
117.0,6.69,155.0,865.8,36.0,97.0,2218.03,44.56546,6.49596
116.0,6.737,192.0,866.0,36.0,97.0,2224.9,44.56547,6.49605
116.0,6.811,261.0,866.0,36.0,96.0,2231.93,44.56548,6.49614
117.0,6.905,220.0,866.2,36.0,99.0,2238.93,44.56549,6.49622
116.0,7.297,239.0,866.2,36.0,103.0,2246.43,44.56549,6.49632
116.0,7.53,157.0,866.4,36.0,102.0,2253.94,44.5655,6.49641
117.0,7.577,17.0,866.4,36.0,68.0,2261.6,44.56551,6.49651
116.0,7.511,7.0,866.6,36.0,68.0,2269.27,44.56551,6.4966
115.0,7.409,7.0,866.6,36.0,68.0,2276.87,44.56552,6.4967
115.0,7.427,7.0,866.8,36.0,19.0,2284.45,44.56553,6.49679
114.0,7.586,133.0,867.0,36.0,85.0,2292.08,44.56554,6.49689
113.0,7.595,21.0,867.0,36.0,85.0,2299.81,44.56555,6.49698
112.0,7.521,21.0,867.0,36.0,85.0,2307.52,44.56557,6.49708
111.0,7.726,22.0,867.2,36.0,32.0,2315.22,44.5656,6.49717
110.0,8.155,355.0,867.2,36.0,93.0,2323.43,44.56564,6.49725
109.0,8.304,86.0,867.2,36.0,84.0,2331.72,44.5657,6.49732
108.0,8.323,0.0,867.2,36.0,84.0,2340.12,44.56576,6.49738
107.0,8.444,0.0,867.2,36.0,84.0,2348.64,44.56582,6.49745
107.0,8.183,0.0,867.2,36.0,0.0,2357.07,44.56588,6.49751
106.0,7.819,0.0,867.2,36.0,0.0,2365.12,44.56594,6.49757
105.0,7.474,0.0,867.4,36.0,0.0,2372.78,44.566,6.49762
104.0,7.371,0.0,867.2,36.0,0.0,2380.13,44.56606,6.49767
102.0,7.446,9.0,867.0,36.0,18.0,2387.51,44.5661,6.49773
101.0,7.558,299.0,867.0,36.0,76.0,2394.97,44.56615,6.4978
101.0,7.94,403.0,867.0,36.0,80.0,2402.8,44.56621,6.49786
101.0,8.379,264.0,867.0,36.0,83.0,2411.0,44.56627,6.49791
101.0,8.015,0.0,867.0,36.0,83.0,2419.19,44.56633,6.49796
100.0,7.082,0.0,866.8,36.0,83.0,2426.73,44.56639,6.49801
100.0,6.979,0.0,866.8,36.0,0.0,2433.64,44.56645,6.49806
100.0,6.942,9.0,866.8,36.0,14.0,2440.48,44.56649,6.49812
99.0,7.082,255.0,866.8,36.0,76.0,2447.4,44.56652,6.49819
99.0,7.549,214.0,866.8,36.0,78.0,2454.87,44.56654,6.49828
99.0,7.987,370.0,866.6,36.0,82.0,2462.65,44.56656,6.49838
99.0,8.463,235.0,866.6,36.0,86.0,2470.99,44.56657,6.49848
98.0,8.65,228.0,866.6,36.0,87.0,2479.6,44.56657,6.49859
99.0,8.538,97.0,866.4,36.0,77.0,2488.15,44.56658,6.4987
98.0,8.659,0.0,866.4,36.0,77.0,2496.65,44.56659,6.4988
98.0,8.538,0.0,866.4,36.0,77.0,2505.31,44.5666,6.49891
97.0,8.304,0.0,866.4,36.0,0.0,2513.75,44.56661,6.49902
96.0,8.332,0.0,866.4,36.0,0.0,2522.1,44.56662,6.49912
96.0,8.155,0.0,866.4,36.0,0.0,2530.42,44.56663,6.49923
94.0,8.342,0.0,866.2,36.0,0.0,2538.78,44.56664,6.49933
91.0,8.108,0.0,866.2,36.0,0.0,2546.96,44.56665,6.49943
89.0,8.286,0.0,866.2,36.0,0.0,2555.29,44.56666,6.49954
88.0,8.099,0.0,866.2,36.0,0.0,2563.45,44.56667,6.49964
86.0,8.155,0.0,866.2,36.0,0.0,2571.66,44.56668,6.49974
85.0,8.09,0.0,866.0,36.0,0.0,2579.75,44.56668,6.49984
84.0,8.314,0.0,866.0,36.0,0.0,2587.93,44.5667,6.49994
84.0,8.248,0.0,866.0,36.0,0.0,2596.12,44.56671,6.50005
84.0,8.51,0.0,865.8,36.0,0.0,2604.54,44.56672,6.50015
82.0,8.808,0.0,865.8,36.0,0.0,2613.19,44.56673,6.50026
82.0,8.957,0.0,865.8,36.0,0.0,2622.09,44.56675,6.50037
82.0,9.209,0.0,865.8,36.0,0.0,2631.2,44.56676,6.50048
82.0,9.377,0.0,865.8,36.0,0.0,2641.02,44.56677,6.5006
82.0,9.517,0.0,865.8,36.0,0.0,2650.49,44.5668,6.50072
82.0,9.816,0.0,865.8,36.0,0.0,2660.15,44.56682,6.50083
82.0,10.04,0.0,865.6,36.0,0.0,2670.19,44.56685,6.50095
81.0,10.264,0.0,865.6,36.0,0.0,2680.55,44.56688,6.50108
80.0,10.441,0.0,865.6,36.0,0.0,2691.07,44.56692,6.5012
79.0,10.292,0.0,865.4,36.0,0.0,2701.67,44.56695,6.50133
77.0,9.816,0.0,865.0,36.0,0.0,2712.01,44.56697,6.50145
76.0,9.648,0.0,864.8,36.0,0.0,2721.8,44.567,6.50157
75.0,9.424,0.0,864.6,36.0,0.0,2731.49,44.56702,6.50169
74.0,9.219,0.0,864.4,36.0,0.0,2741.1,44.56703,6.50181
74.0,9.135,0.0,864.2,36.0,0.0,2750.27,44.56705,6.50192
73.0,9.321,0.0,863.6,36.0,0.0,2759.63,44.56707,6.50204
73.0,9.349,0.0,863.2,36.0,0.0,2769.09,44.56708,6.50215
73.0,9.228,0.0,862.8,36.0,0.0,2778.34,44.5671,6.50227
74.0,9.041,0.0,862.4,36.0,0.0,2787.51,44.56711,6.50238
74.0,8.36,0.0,862.2,36.0,0.0,2796.27,44.56712,6.50249
74.0,8.174,0.0,862.0,36.0,0.0,2804.5,44.56712,6.5026
74.0,8.164,0.0,861.8,36.0,0.0,2812.73,44.56712,6.5027
72.0,8.267,0.0,861.4,36.0,0.0,2820.99,44.56711,6.5028
71.0,8.351,0.0,861.2,36.0,0.0,2829.26,44.5671,6.50291
70.0,8.454,0.0,861.0,36.0,0.0,2837.68,44.56709,6.50301
70.0,8.752,0.0,860.8,36.0,0.0,2846.32,44.56707,6.50312
70.0,9.125,0.0,860.8,36.0,0.0,2855.23,44.56705,6.50323
71.0,9.685,161.0,860.6,36.0,77.0,2864.62,44.56704,6.50334
71.0,10.348,41.0,860.4,36.0,77.0,2874.63,44.56701,6.50346
73.0,10.758,41.0,860.4,36.0,60.0,2885.13,44.56697,6.50359
73.0,10.646,0.0,860.2,36.0,60.0,2895.87,44.56694,6.50371
73.0,9.639,0.0,860.0,36.0,0.0,2905.98,44.5669,6.50383
73.0,9.135,0.0,859.8,36.0,0.0,2915.32,44.56687,6.50393
72.0,8.883,0.0,859.6,36.0,0.0,2924.26,44.56683,6.50404
70.0,9.125,0.0,859.4,36.0,0.0,2933.17,44.5668,6.50414
70.0,9.667,0.0,859.0,36.0,0.0,2942.35,44.56675,6.50424
70.0,9.667,0.0,858.6,36.0,0.0,2951.99,44.5667,6.50433
70.0,9.471,0.0,858.2,36.0,0.0,2961.61,44.56663,6.5044
71.0,8.659,0.0,857.8,36.0,0.0,2970.37,44.56655,6.50443
71.0,7.325,0.0,857.2,36.0,0.0,2978.65,44.56648,6.50443
71.0,6.755,0.0,856.6,36.0,0.0,2986.11,44.56641,6.50441
70.0,6.653,0.0,856.2,36.0,0.0,2993.26,44.56635,6.50437
69.0,6.336,0.0,855.8,36.0,0.0,3000.26,44.5663,6.50433
68.0,6.009,0.0,855.2,36.0,0.0,3006.8,44.56625,6.50429
67.0,5.356,0.0,854.6,36.0,0.0,3012.7,44.5662,6.50425
67.0,5.001,0.0,853.8,36.0,0.0,3018.03,44.56615,6.50422
67.0,4.917,0.0,853.2,36.0,3.0,3022.84,44.56611,6.50422
67.0,5.029,0.0,852.8,36.0,3.0,3027.23,44.56607,6.50424
70.0,5.598,0.0,852.4,36.0,3.0,3031.98,44.56607,6.50431
70.0,6.746,136.0,852.0,36.0,32.0,3038.33,44.5661,6.50438
71.0,8.071,381.0,851.6,36.0,32.0,3046.13,44.56615,6.50444
76.0,8.883,381.0,851.2,36.0,71.0,3054.82,44.56623,6.50449
77.0,9.965,257.0,850.8,36.0,78.0,3064.47,44.5663,6.50454
81.0,10.404,194.0,850.2,36.0,78.0,3075.1,44.56639,6.5046
82.0,10.964,194.0,849.6,36.0,78.0,3086.02,44.56648,6.50466
84.0,11.188,194.0,849.2,36.0,73.0,3097.31,44.56657,6.50472
85.0,11.402,0.0,849.0,36.0,73.0,3108.87,44.56667,6.50477
85.0,11.337,0.0,848.4,36.0,73.0,3120.51,44.56677,6.50482
86.0,10.758,0.0,848.0,36.0,0.0,3131.94,44.56687,6.50484
85.0,10.208,0.0,847.6,36.0,0.0,3142.74,44.56697,6.50485
85.0,10.114,0.0,847.2,36.0,0.0,3153.36,44.56706,6.50484
85.0,9.639,0.0,846.8,36.0,0.0,3163.26,44.56715,6.50482
83.0,8.771,0.0,846.6,36.0,0.0,3172.81,44.56723,6.50478
83.0,8.23,0.0,846.2,36.0,0.0,3181.37,44.56731,6.50476
81.0,8.202,0.0,845.8,36.0,0.0,3189.92,44.56738,6.50473
81.0,7.744,0.0,845.4,36.0,0.0,3197.81,44.56746,6.50473
81.0,7.427,0.0,844.8,36.0,0.0,3205.4,44.56752,6.50477
81.0,6.69,0.0,844.0,36.0,0.0,3212.08,44.56755,6.50484
82.0,7.119,0.0,843.2,36.0,4.0,3218.9,44.56755,6.50492
82.0,7.996,324.0,842.4,36.0,67.0,3226.76,44.5675,6.505
83.0,9.919,250.0,841.6,36.0,80.0,3236.16,44.56742,6.50505
84.0,10.562,149.0,841.0,36.0,85.0,3246.85,44.56733,6.50509
85.0,11.29,46.0,840.8,36.0,76.0,3258.35,44.56723,6.50513
85.0,12.018,52.0,840.4,36.0,71.0,3270.5,44.56713,6.50517
85.0,12.643,50.0,840.2,36.0,73.0,3283.13,44.56702,6.50521
84.0,13.408,0.0,839.8,36.0,73.0,3296.66,44.5669,6.50525
84.0,14.015,0.0,839.2,36.0,73.0,3310.61,44.56678,6.50529
84.0,14.416,0.0,838.6,36.0,0.0,3325.08,44.56665,6.50531
82.0,14.77,0.0,838.0,36.0,0.0,3339.97,44.56651,6.50534
82.0,15.293,0.0,837.2,36.0,0.0,3355.16,44.56638,6.50536
81.0,15.629,0.0,836.4,36.0,0.0,3370.85,44.56623,6.50538
81.0,15.946,0.0,835.8,36.0,0.0,3387.3,44.56609,6.5054
81.0,15.788,0.0,834.4,36.0,0.0,3403.83,44.56594,6.50542
81.0,15.396,0.0,833.2,36.0,0.0,3419.81,44.5658,6.50545
79.0,15.293,0.0,832.2,36.0,0.0,3435.47,44.56566,6.50547
78.0,15.274,0.0,831.2,36.0,0.0,3450.98,44.56552,6.50549
77.0,15.442,0.0,830.2,36.0,0.0,3466.78,44.56538,6.50552
76.0,15.909,0.0,829.2,36.0,5.0,3482.7,44.56524,6.50556
76.0,15.955,0.0,828.2,36.0,5.0,3498.74,44.56511,6.50563
76.0,16.095,0.0,826.8,36.0,5.0,3515.24,44.56498,6.50574
76.0,16.562,0.0,825.6,36.0,0.0,3532.13,44.56485,6.50586
76.0,16.758,0.0,824.4,36.0,0.0,3549.23,44.56472,6.50598
76.0,16.823,0.0,823.2,36.0,0.0,3566.11,44.5646,6.5061
75.0,16.917,0.0,822.2,36.0,0.0,3583.09,44.56447,6.50621
74.0,17.047,0.0,821.0,36.0,0.0,3600.51,44.56433,6.50632
74.0,16.982,0.0,820.2,36.0,0.0,3617.81,44.5642,6.50643
73.0,16.739,0.0,819.0,36.0,0.0,3634.91,44.56406,6.50654
72.0,17.178,0.0,817.6,36.0,0.0,3652.22,44.56393,6.50666
72.0,16.954,0.0,816.4,36.0,0.0,3669.46,44.5638,6.50677
72.0,16.683,0.0,815.4,36.0,0.0,3686.44,44.56367,6.50689
73.0,16.31,0.0,814.8,36.0,0.0,3702.82,44.56355,6.507
75.0,16.31,0.0,814.2,36.0,0.0,3719.41,44.56342,6.50711
75.0,16.207,0.0,813.6,36.0,0.0,3735.83,44.5633,6.50722
75.0,15.955,0.0,812.8,36.0,0.0,3752.2,44.56318,6.50733
74.0,16.021,0.0,812.4,36.0,0.0,3768.3,44.56305,6.50744
74.0,16.226,0.0,811.6,36.0,0.0,3784.42,44.56293,6.50754
73.0,16.375,0.0,810.8,36.0,0.0,3800.84,44.5628,6.50764
72.0,16.198,0.0,810.2,36.0,0.0,3817.29,44.56266,6.50774
72.0,15.853,0.0,809.8,36.0,0.0,3833.42,44.56254,6.50784
72.0,15.508,0.0,809.6,36.0,0.0,3849.31,44.56242,6.50795
72.0,15.2,0.0,809.4,36.0,0.0,3864.57,44.56231,6.50806
71.0,15.134,0.0,809.4,36.0,0.0,3879.68,44.56221,6.50818
71.0,14.938,0.0,809.2,36.0,0.0,3894.84,44.56211,6.50832
69.0,15.041,0.0,809.0,36.0,0.0,3909.89,44.56202,6.50846
69.0,15.06,0.0,808.8,36.0,0.0,3924.93,44.56194,6.50861
70.0,15.041,0.0,808.0,36.0,0.0,3939.84,44.56185,6.50876
71.0,14.789,0.0,807.6,36.0,0.0,3954.75,44.56177,6.50891
71.0,14.612,0.0,807.4,36.0,0.0,3969.4,44.56169,6.50905
72.0,14.453,0.0,807.2,36.0,0.0,3983.85,44.5616,6.50918
72.0,13.987,0.0,807.0,36.0,0.0,3998.02,44.5615,6.5093
72.0,13.781,0.0,806.4,36.0,0.0,4011.87,44.56141,6.50942
72.0,13.39,0.0,805.8,36.0,0.0,4025.22,44.56132,6.50953
72.0,13.1,0.0,805.2,36.0,0.0,4037.9,44.56123,6.50963
71.0,13.212,0.0,804.6,36.0,0.0,4051.01,44.56114,6.50973
71.0,13.362,0.0,803.8,36.0,0.0,4064.43,44.56105,6.50985
70.0,13.259,0.0,803.4,36.0,0.0,4077.68,44.56097,6.50997
70.0,12.811,0.0,803.0,36.0,0.0,4090.87,44.56091,6.51011
71.0,12.652,0.0,802.8,36.0,0.0,4103.71,44.56086,6.51026
71.0,12.587,7.0,802.6,36.0,23.0,4116.14,44.56086,6.51042
72.0,11.859,5.0,802.4,36.0,56.0,4128.54,44.56087,6.51057
72.0,11.411,0.0,802.2,36.0,56.0,4140.43,44.56089,6.51072
72.0,11.057,0.0,801.8,36.0,31.0,4151.83,44.56091,6.51086
72.0,10.796,0.0,801.6,36.0,31.0,4162.97,44.56093,6.511
72.0,10.478,0.0,801.6,36.0,31.0,4173.72,44.56096,6.51113
72.0,9.919,0.0,801.4,35.0,0.0,4184.03,44.56099,6.51125
71.0,9.527,0.0,801.4,35.0,0.0,4193.85,44.56101,6.51137
71.0,9.359,0.0,801.4,35.0,0.0,4203.53,44.56105,6.51148
70.0,8.771,0.0,801.4,35.0,0.0,4212.67,44.56108,6.51158
70.0,8.332,0.0,801.4,35.0,0.0,4221.27,44.56113,6.51167
70.0,7.138,0.0,801.4,35.0,0.0,4229.07,44.56117,6.51175
70.0,5.916,0.0,801.4,35.0,12.0,4235.63,44.5612,6.51182
70.0,4.628,0.0,801.4,35.0,12.0,4240.96,44.56123,6.51188
69.0,3.564,17.0,801.4,35.0,48.0,4244.94,44.56124,6.51193
69.0,2.613,0.0,801.6,35.0,48.0,4247.93,44.56124,6.51196
69.0,2.295,0.0,801.8,35.0,48.0,4250.3,44.56124,6.512
69.0,2.183,0.0,802.0,35.0,0.0,4252.36,44.56124,6.51202
69.0,2.267,0.0,802.4,35.0,0.0,4254.48,44.56123,6.51205
68.0,2.062,0.0,802.6,35.0,0.0,4256.37,44.56123,6.51207
67.0,1.344,0.0,802.8,35.0,0.0,4257.91,44.56122,6.51208
67.0,1.857,0.0,803.2,35.0,0.0,4259.38,44.56121,6.5121
68.0,2.743,11.0,803.6,35.0,7.0,4261.63,44.56119,6.51212
69.0,3.658,448.0,803.8,35.0,48.0,4264.63,44.56118,6.51214
73.0,4.749,527.0,804.0,35.0,64.0,4268.63,44.56115,6.51217
75.0,5.776,511.0,804.0,35.0,73.0,4273.88,44.56111,6.51221
79.0,6.448,485.0,804.0,35.0,70.0,4279.81,44.56107,6.51226
80.0,6.653,440.0,804.2,35.0,69.0,4286.27,44.56102,6.51231
83.0,6.671,14.0,804.2,35.0,69.0,4292.78,44.56097,6.51236
84.0,6.653,14.0,804.2,35.0,69.0,4299.42,44.56093,6.51242
87.0,6.755,14.0,804.2,35.0,19.0,4306.37,44.56088,6.51247
88.0,7.343,445.0,804.2,35.0,73.0,4313.57,44.56083,6.51253
90.0,7.735,106.0,804.2,35.0,73.0,4321.4,44.56077,6.51258
91.0,7.707,106.0,804.2,35.0,37.0,4329.21,44.56071,6.51262
93.0,8.332,506.0,804.0,35.0,83.0,4337.18,44.56063,6.51262
94.0,9.359,480.0,804.0,35.0,90.0,4345.95,44.56057,6.51257
95.0,10.329,396.0,803.8,35.0,94.0,4356.02,44.5605,6.51248
96.0,10.796,330.0,803.8,35.0,97.0,4366.95,44.56043,6.51238
97.0,11.122,322.0,803.8,35.0,99.0,4378.18,44.56037,6.51227
98.0,11.299,272.0,803.6,35.0,91.0,4389.81,44.56031,6.51215
99.0,11.766,267.0,803.6,35.0,88.0,4401.68,44.56024,6.51203
100.0,12.055,290.0,803.4,35.0,89.0,4413.82,44.56017,6.51191
100.0,12.27,263.0,803.2,35.0,91.0,4426.35,44.56011,6.51179
101.0,12.559,350.0,803.0,35.0,93.0,4439.17,44.56004,6.51166
102.0,12.783,273.0,802.8,35.0,94.0,4452.1,44.55996,6.51153
103.0,12.886,164.0,802.4,35.0,95.0,4465.18,44.55989,6.5114
104.0,12.923,140.0,802.2,35.0,90.0,4478.35,44.55983,6.51126
104.0,13.11,13.0,801.8,35.0,54.0,4491.68,44.55976,6.51112
104.0,12.867,166.0,801.6,35.0,88.0,4504.88,44.55972,6.51097
105.0,12.951,182.0,801.4,35.0,90.0,4518.07,44.55967,6.51081
106.0,12.839,16.0,801.0,35.0,59.0,4531.24,44.55964,6.51065
106.0,13.054,50.0,800.4,35.0,59.0,4544.35,44.55961,6.51049
106.0,12.54,50.0,800.0,35.0,59.0,4557.26,44.5596,6.51033
106.0,12.326,50.0,799.8,35.0,40.0,4569.89,44.55959,6.51017
106.0,12.139,227.0,799.8,35.0,87.0,4582.21,44.55957,6.51002
106.0,11.785,132.0,799.8,35.0,81.0,4594.27,44.55955,6.50987
107.0,11.076,0.0,799.8,35.0,81.0,4605.84,44.55952,6.50973
107.0,10.637,0.0,799.8,35.0,81.0,4616.82,44.5595,6.50959
107.0,9.349,0.0,799.8,35.0,0.0,4626.77,44.55947,6.50947
106.0,8.071,0.0,799.8,35.0,0.0,4635.31,44.55944,6.50937
106.0,6.709,0.0,799.8,35.0,0.0,4642.48,44.55942,6.50929
105.0,5.785,1.0,799.8,35.0,10.0,4648.66,44.55939,6.50923
105.0,5.458,102.0,799.8,35.0,68.0,4654.27,44.55936,6.50917
104.0,5.281,250.0,800.0,35.0,75.0,4659.73,44.55933,6.50911
103.0,5.272,329.0,800.4,35.0,73.0,4664.97,44.5593,6.50906
103.0,5.281,404.0,801.0,35.0,74.0,4670.28,44.55928,6.509
103.0,5.179,377.0,801.6,35.0,74.0,4675.37,44.55924,6.50896
103.0,5.057,339.0,802.2,35.0,69.0,4680.4,44.55922,6.50891
103.0,5.029,421.0,803.0,35.0,66.0,4685.5,44.55918,6.50887
103.0,4.88,346.0,803.6,35.0,66.0,4690.49,44.55915,6.50883
103.0,5.011,349.0,804.0,35.0,65.0,4695.35,44.55911,6.50879
104.0,5.179,455.0,804.6,35.0,66.0,4700.36,44.55907,6.50876
104.0,5.132,446.0,805.0,35.0,67.0,4705.61,44.55903,6.50873
104.0,5.365,511.0,805.4,35.0,70.0,4710.69,44.55898,6.50871
105.0,5.654,510.0,805.8,35.0,74.0,4716.3,44.55893,6.50869
106.0,5.972,531.0,806.2,35.0,76.0,4722.14,44.55889,6.50867
107.0,6.14,480.0,806.6,35.0,74.0,4728.32,44.55883,6.50865
108.0,6.149,435.0,807.0,35.0,66.0,4734.64,44.55878,6.50863
109.0,6.196,447.0,807.4,35.0,66.0,4740.92,44.55872,6.50862
109.0,6.317,433.0,807.8,35.0,67.0,4747.29,44.55866,6.50861
110.0,6.42,429.0,808.2,35.0,68.0,4753.77,44.55861,6.5086
111.0,6.559,411.0,808.4,35.0,70.0,4760.38,44.55855,6.50858
111.0,7.026,424.0,808.6,35.0,72.0,4767.32,44.55849,6.50856
112.0,7.437,473.0,808.8,35.0,78.0,4774.87,44.55842,6.50854
113.0,8.006,151.0,809.2,35.0,54.0,4782.81,44.55835,6.50852
113.0,8.519,158.0,809.4,35.0,86.0,4791.13,44.55828,6.50848
114.0,9.219,195.0,809.8,35.0,90.0,4800.15,44.5582,6.50844
114.0,10.114,41.0,810.0,35.0,70.0,4810.1,44.55812,6.50839
115.0,10.572,30.0,810.2,35.0,68.0,4820.51,44.55804,6.50832
115.0,11.542,11.0,810.4,35.0,69.0,4831.54,44.55796,6.50825
115.0,12.195,32.0,810.4,35.0,74.0,4843.3,44.55787,6.50816
115.0,12.456,0.0,810.4,35.0,74.0,4855.35,44.55779,6.50808
115.0,12.792,0.0,810.4,35.0,74.0,4868.17,44.55769,6.50799
115.0,12.708,0.0,810.4,35.0,0.0,4880.88,44.55759,6.50791
114.0,12.428,0.0,810.4,35.0,0.0,4893.83,44.55749,6.50783
113.0,12.027,0.0,810.4,35.0,0.0,4906.29,44.55739,6.50775
112.0,11.701,0.0,810.4,35.0,0.0,4918.33,44.55729,6.50768
111.0,11.253,0.0,810.2,35.0,0.0,4929.82,44.5572,6.50761
111.0,10.842,0.0,809.8,35.0,0.0,4940.86,44.55711,6.50755
110.0,10.488,0.0,808.8,35.0,0.0,4951.56,44.55703,6.50749
110.0,10.264,0.0,807.4,35.0,0.0,4961.86,44.55694,6.50744
109.0,10.086,0.0,806.6,35.0,0.0,4972.07,44.55686,6.50738
108.0,9.863,0.0,806.2,35.0,0.0,4981.94,44.55678,6.50733
107.0,9.797,1.0,805.8,35.0,9.0,4991.63,44.5567,6.50728
106.0,9.704,172.0,805.8,35.0,95.0,5001.29,44.55662,6.50723
105.0,9.592,54.0,805.8,35.0,95.0,5010.89,44.55654,6.50717
104.0,9.321,54.0,805.6,35.0,95.0,5020.29,44.55647,6.50713
102.0,9.2,54.0,805.6,35.0,66.0,5029.48,44.55639,6.50709
